price_rub	weight_g	kcal_per_100g	proteins_g_per_100g	fats_g_per_100g	carbs_g_per_100g	shelf_life_days	storage_temp_min_c	storage_temp_max_c	Россия	country_other	Сэндвичи, шаурма и бургеры	Салаты	Пироги, пирожки и лепёшки	Супы	Вторые блюда с птицей	Блины и оладьи	Вторые блюда с мясом	Вторые блюда с рыбой и морепродуктами	Сырники, запеканки и рикотники	Новинки	Вторые блюда	Каши	Роллы и сеты	Гарниры и вторые блюда без мяса	Омлеты и завтраки с яйцом	Онигири	Веганские и постные блюда	Семейный формат	Детские готовые блюда	Кулинария кафе	category_main_other	Unknowing_manufacturer	Корона Фуд ООО	"ООО ""ГЛОБАЛ ФУД"	"ООО ""ЮНИОН-ФУД"	"ООО ""ПОЛЯНА"	"ООО КУЛИНАРНАЯ ФАБРИКА ""РЕСТОРАН ДОМА"	"ООО КУЛИНАРНАЯ ФАБРИКА ""КОРОЛЕВСКИЙ ВКУС"	"ООО ""ГАСТРОФАБРИКА"	"ООО ""ЙУМИ"	"ООО ""ДАРК КИТЧЕН"	"ООО ""ПИНС"	"ООО ""ИДЕОЛОГИЯ ЕДЫ"	"ООО ""МРС"	"ООО ""ФУДМАРКЕТ ЦЕНТР"	"ООО ""ИНГРЕДИКА"	"ООО ""КЕЙТЕРИНГ ТЕХНОЛОДЖИ"	"ООО ""СМАРТ ФУД СОЛЮШНЗ"	"ООО ""АНА-РАЙЗ"	"ООО ""МОРЕ МИРА"	"ООО ""МЯСОКОМБИНАТ ЭКО"	"ООО ""ЭКОФУД"	"ООО ""БК 24"	ТПК НВН	"ООО ""ПРО ВКУС"	"ООО ""МИРЛИС"	"ООО ""СТУДИЯ ВКУСА"	"ООО ""КРОХА"	"ООО ""ВКУСТЕХ"	"ООО ""ПЕЧКА ВЫПЕЧКА"	"ООО ""ПРОМЫШЛЕННАЯ КУЛИНАРИЯ"	Other Manifactures	score
-0.051094890510948905	-0.335	-0.36057248384118207	-0.870967741935484	0.5769956002514143	-0.7085750117573288	0.0	0.43137254901960786	0.25	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
0.10948905109489052	0.865	-0.23407202216066506	-0.08064516129032259	0.4387177875549969	-0.6458692585044679	0.0	0.43137254901960786	0.22916666666666666	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
-0.5620437956204379	0.565	-1.1241920590951067	-0.903225806451613	-0.7177875549968575	-0.5392694779746041	0.0	0.43137254901960786	0.25	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
-0.27007299270072993	0.565	-1.0872576177285322	-1.0161290322580645	-0.3658076681332496	-0.8277159429377645	3.0	0.43137254901960786	0.25	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
-0.27007299270072993	0.565	-1.2728531855955683	-0.7903225806451615	-0.7303582652419863	-0.8214453676124784	0.0	0.43137254901960786	0.25	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
-0.34306569343065696	-0.035	-0.6135734072022163	-0.870967741935484	-0.25267127592709	-0.20692898573444118	0.0	0.43137254901960786	0.25	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
0.31386861313868614	0.765	-0.6662049861495848	-0.2903225806451613	-0.2652419861722188	-0.5079166013481736	0.0	0.43137254901960786	0.25	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1
0.31386861313868614	0.365	-0.07156048014773804	-0.08064516129032259	0.4387177875549969	-0.3699639441918796	-1.0	0.39215686274509803	0.25	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1
-0.27007299270072993	-0.335	0.14727608494921507	0.17741935483870963	0.5015713387806412	-0.16930553378272453	0.0	0.43137254901960786	0.25	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.5401459854014599	7.865	-1.1417359187442293	-0.6129032258064516	-0.6549340037712132	-0.7524690390343314	3.0	0.43137254901960786	0.25	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
-0.48905109489051096	1.765	-1.4787626962142204	-0.8870967741935485	-1.01948460087995	-0.8089042169619063	0.0	0.43137254901960786	0.25	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
